TIME,FSC-A,FSC-H,BSC-A,AF405-A,FITC-A,mCherry-A
7.639794,422894.1,191731.7,604027.9,2231.217,1365.872,10550.49
7.641303,268169.5,140319.2,324251.6,381.8796,223.9932,236.0997
7.643692,379175.3,219757.4,585878.4,548.1713,243.694,233.5191
7.6456,580718.8,245287.8,691050.4,5516.086,9451.141,17653.02
7.6472,539693,248569.4,623023,4016.276,2341.252,9397.862
7.647668,442167.9,230872.3,602943.4,1178.537,262.7901,503.5644
7.648286,353022.3,180484.6,430267.3,423.1687,204.9117,373.9167
7.648354,415244.2,227614.2,438080.7,488.0367,325.6527,327.3485
7.658366,613926.3,276967,656738.7,3130.478,1638.188,3629.736
7.658891,427304.3,194704.2,531576.5,3082.848,4392.271,6864.322
7.659668,280808.9,128652.2,516072.1,9156.425,6611.411,13748.48
7.663074,277212.4,124783.7,599418.4,2765.512,3098.921,8434.766
7.663726,448256.5,196444.6,662200.6,11365.8,3568.776,4343.152
7.666069,375937.7,192554.9,524998.7,1748.076,2440.405,5187.927
7.667348,512811.5,259479.4,650380,658.8112,1424.738,1283.751
7.668869,311574.7,141495.2,528447.3,4038.66,1957.426,3853.199
7.670503,444382.6,223123,505916.2,2100.021,1412.632,7539.693
7.671588,478502.8,279270.9,574569.3,550.9731,218.1685,268.3936
7.673863,403827.2,198173.9,506845.6,592.5718,109.6225,206.6518
7.676468,489888.8,243617.9,502340.6,332.3327,394.7087,272.7143
7.67912,363466.6,205011.5,347729.1,1515.987,541.506,2778.666
7.685634,336113.4,209743.5,406551,511.483,158.4615,222.7103
7.687817,464567.6,237200.3,686927.1,3859.805,3406.746,6255.323
7.689291,449976.6,247742.9,370871.9,278.4063,90.46729,80.63165
7.694731,338077.2,170807.8,374525.2,2898.079,528.0429,2551.812
7.695131,329694,203882.6,264731.7,159.8624,284.9535,169.3736
7.700972,369423.3,201005.3,285169.4,495.1886,154.7897,176.5697
7.703577,316952.2,178924.5,421465.4,6706.185,4184.927,7661.967
7.70432,390527.3,206157.3,648982.3,11343.17,4302.025,9442.543
7.705063,392117,197383.2,525698.2,256.818,280.4854,279.0108
7.705212,483479.4,262941.3,478471.9,406.9037,104.4023,161.573
7.705348,429685.1,233159.4,419755.6,1136.422,314.6522,956.7561
7.706823,466132.3,265554.3,472457,769.1415,617.7286,2098.266
7.713154,427613.5,207661.4,511314.9,565.3358,165.3479,271.6378
7.720423,339970.4,176824.5,519741.4,535.18,362.1346,343.4365
7.722571,350765.8,215923.7,389734.1,63273.79,1109.083,2750.191
7.72288,521738.8,255660.2,463285.8,1214.768,2497.192,2628.432
7.723326,388943.6,246025.9,388781.8,4883.199,2329.544,6915.52
7.725291,620747.8,278339,597332.6,349.4234,78.75889,222.8135
7.727428,447052.1,236266.2,414448.8,593.486,509.1531,840.0703
7.730594,541173.3,286313.4,603884.6,647.2946,623.2584,5428.185
7.73224,301518.8,155972.3,280168.3,571.0278,760.2202,1915.296
7.73536,471320.5,213682.6,390480.2,1664.731,2655.477,3532.147
7.735646,457774.8,275039.5,323542.6,428.8607,323.6178,487.3584
7.736674,374548.9,198859.4,433080.5,3034.215,7887.892,13487.9
7.737051,496805.7,300717.8,470446.8,1579.307,866.3035,1736.485
7.737852,426742.3,241392.5,489764.3,443.2234,301.2922,126.433
7.738686,292514.8,166815,360237.8,346.6069,262.1855,338.1132
7.744217,402931.3,197422.4,467085.8,2800.873,586.8798,1304.823
7.747771,412422.7,235073.4,486276.9,1965.935,1575.325,4865.592
7.748069,495339.3,317941.1,370097.9,226.3231,140.9284,141.474
7.749303,475572.8,218556.8,766077.2,9718.133,9121.565,21526.16
7.752697,387466.7,214074.6,426645.6,3736.306,7762.049,10654.69
7.755326,666564.9,312222.4,645582.3,575.2451,218.4929,194.2945
7.75696,471251.6,299785.9,366967.4,530.358,586.3195,1096.298
7.764663,289563.3,169849.1,421778.1,2893.361,1846.344,4564.432
7.764663,511057.6,286170.1,583741.1,287.7258,-187.0542,244.2101
7.767486,401753.4,263514.7,345041,482.1825,119.5318,313.5315
7.767623,573037.9,264726.6,710744.2,1464.317,893.4069,4414.376
7.772789,531594.4,259063.8,598143.4,951.6097,577.693,1021.831
7.773714,448563,241020.6,420266.7,1175.677,880.8875,1563.927
7.776525,441900.4,213977.1,655360.5,452.4839,380.3018,347.6392
7.783177,366820.5,211039.4,303157.8,178.9438,65.23672,145.7209
7.783863,506439.1,275765.3,614093.4,360.719,187.0395,229.7736
7.784537,649585.8,293865.6,674146.1,540.7245,561.6787,451.4812
7.787474,233344.3,129510.1,341796.4,2218.417,2606.829,3798.55
7.788092,533917.9,243522.7,565245.8,886.2993,381.7174,998.4285
7.788868,397009.8,212282.6,399950.2,1254.008,563.2418,2353.314
7.79,398805.8,238667.5,491293.1,1957.573,858.1194,1648.466
7.790366,372156.8,183815.5,453206.8,464.8559,471.5211,550.103
7.791509,406346.3,224480.5,304438.1,680.1193,113.7809,171.2169
7.79288,417960.9,224293.4,613724.8,556.0015,88.31435,282.6826
7.79608,677497.5,355813.9,759383.6,746.2114,594.3856,661.9669
7.797394,606901.2,329097.4,616037.8,475.3256,209.8517,216.6054
7.799348,332116.3,187197.9,431421.1,396.375,77.63818,250.1085
7.802537,329652.3,144617.8,543726.5,6542.798,11288.65,19457.93
7.80512,329258.5,158562.9,469531.4,1317.858,858.5176,2210.012
7.810457,528980.8,228301.9,666442.3,3028.317,2548.833,5938.09
7.814732,594668.9,275340.8,796377.4,10840.86,7234.036,31989.26
7.815772,533395,258102.9,468994.3,164.5664,375.9517,402.8338
7.817063,273598.6,142957.9,504403,4108.276,1645.664,4124.777
7.81856,433641.6,249122.7,464358.3,682.3903,208.8637,366.0718
7.82072,462777.9,192802.4,820910.6,8642.804,9481.016,41100.11
7.823726,272083.3,129494.4,447830.2,6333.728,5166.707,9940.194
7.825897,534522.3,202258.6,850960.8,878.646,250.9933,370.9528
7.827074,576339.9,323729.3,646363.8,3116.469,2233.782,7209.764
7.828137,480541.7,273237.4,441523.8,818.7621,812.2444,1038.007
7.82856,450138.2,235421.8,675447.9,6967.618,3927.637,7804.341
7.829554,404917.3,215974.1,412371.8,1835.756,1652.831,3052.736
7.832697,405450.4,187628,523637,334.6626,145.9274,211.8276
7.833074,538373.6,287269.9,726313.1,676.831,468.3949,212.6977
7.834023,559551.5,236173.3,720759.8,6314.469,3082.391,18099.64
7.836492,325696,155485.1,418415.7,2124.691,1168.112,4632.928
7.839177,589869.6,280542.1,844316.4,684.5874,264.3827,347.418
7.840606,687655.9,347506.9,746083.9,5444.583,13080.52,16897.93
7.842926,477148.2,283139.4,341425.1,550.3979,648.5037,1052.561
7.843029,418070.5,230222.7,568674.4,5087.122,3463.12,6917.009
7.84616,308375,130686.1,631968.4,7274.602,6546.012,11723.41
7.847794,567305.6,327629.1,650602.5,1827.292,175.0804,420.131
7.848309,550248.3,255500,707852.9,665.3585,360.2618,393.6028
7.851943,521824.8,229665,463453.8,561.7524,2084.965,2037.483
7.853326,425579.1,258185.8,308868.9,2833.875,1349.312,39247.91
7.85552,355148.6,185691.5,323994.4,284.1277,228.9184,334.9133
7.856709,632655.5,359621.9,761726.9,2556.058,1336.424,2718.59
7.859543,388052.1,202300,444759.7,488.2284,319.6658,434.5969
7.859623,399744.7,179112.6,377402,595.1229,634.318,768.4632
7.86048,263383.2,138398.4,337460,304.2709,411.0916,382.381
7.862,621601.1,262065.4,644260.1,4017.455,2054.219,16275.85
7.864777,518977.2,303254.6,340446,752.8176,1057.015,1523.611
7.868537,612456.1,312800.3,593655.8,2634.242,1396.175,5682.466
7.870343,521068.2,272425.4,449588.8,1686.437,332.5834,834.0244
7.87104,342738.7,213968.2,318290.3,179.7106,112.6897,212.1078
7.871051,369999.3,218280.2,353707.4,252.4974,172.6768,280.279
7.878206,314829.6,141213,431144.3,3480.904,2281.958,11385.25
7.879383,332792.1,180574.2,545817.1,429.0081,192.525,293.7864
7.879486,242762,126196,440968.9,350.3082,296.4997,336.0193
7.883611,296164.2,156833.6,354382.8,479.0711,334.9575,877.0829
7.885086,405821.5,221389.3,386000.1,3488.793,3506.533,9223.063
7.887406,274038.4,180553,284714.7,397.7906,221.914,188.2486
7.889863,500457.1,281914.1,618766.5,1346.215,531.7147,1956.63
7.890686,531957.8,281815.5,587532.1,1873.005,1214.68,5938.488
7.895897,409648.1,233142.6,424984.7,352.2104,161.514,195.0908
7.896457,482778.4,243624.6,575986.6,501.9128,624.7477,665.0341
7.8976,312940.1,197678.9,353247.2,466.301,246.7316,248.6781
7.900343,258119.3,132313.4,496140.1,9769.066,6859.647,13436.02
7.901863,472250,261886.2,603389.9,665.5502,274.764,453.5309
7.905828,379221,213470.9,354184.9,552.9785,378.4585,747.0519
7.90784,555767.4,293913.8,514977.6,542.8774,305.9667,235.849
7.909749,555250.8,228804.8,664183.6,6142.338,4786.346,9989.653
7.911143,527012.9,277578.6,650713.8,547.1833,430.2321,431.1758
7.912035,310294.5,182735.8,357789,278.4358,209.7337,151.3687
7.915565,275581,128811.2,372008.5,428.7722,151.3834,254.96
7.919143,664707.9,300060.3,581097.7,1957.175,1382.004,5378.063
7.919977,400845.6,223127.5,413859.7,400.9168,329.3098,869.9458
7.922526,364194.1,214468.8,413596.3,352.1072,203.6583,134.1157
7.925554,525753.8,338834.7,354374.7,309.3583,165.2005,137.4041
7.926,370056.7,175779.5,565937.5,4134.466,3007.097,7879.015
7.935154,587595.9,292406.3,611628.1,581.0551,403.8218,332.023
7.93984,329649.8,192344.3,385103.2,395.9474,159.8329,214.3345
7.940377,487187.2,262855,581560.7,355.838,418.7153,431.2938
7.946057,283160.6,152041.1,384675.7,331.0056,407.3904,408.9829
7.947691,416180,204172.6,576185.3,583.1638,301.3659,308.739
7.951646,522025.5,286657.3,691964.2,2083.431,1154.501,2255.297
7.9524,418563.7,232803.2,543417.9,457.2026,448.9891,586.3784
7.953269,358352.6,175271,663282.7,7603.484,5969.027,8460.527
7.958343,538400.5,304717.3,517142.3,551.6367,161.5582,150.7493
7.963143,409994.1,279732.3,336578.7,217.6523,130.8863,148.9945
7.9636,472076.5,237405.3,659807.7,6154.371,4399.999,25146.53
7.965326,347465.4,191918.7,321403.9,2861.848,2337.979,5095.159
7.967611,404299.8,183499.7,583384.5,2988.488,1597.046,3489.25
7.967611,349566.8,216703.2,555807.2,6813.492,8286.833,13582.35
7.967623,494264,237507.2,704505.2,586.3489,417.4914,427.1501
7.969691,379852.6,220461.9,479574.9,5186.363,1754.667,5759.972
7.970091,370864.6,216964.2,416821.1,359.1559,159.8329,280.0873
7.972994,569815.1,274574.7,713876.3,621.5331,146.8858,430.4237
7.973931,313624.7,156280.3,465395.1,596.568,417.7568,543.3051
7.977474,274266.9,142507.7,372886.6,2364.831,1368.968,5587.383
7.978686,460310.8,205213.1,623565.8,559.2014,404.6328,385.5071
7.98248,320453.7,175666.4,403953.6,537.4067,209.0996,219.4514
7.98688,406961.3,218637.4,430209.6,841.707,399.0588,321.0225
7.988651,238580.3,115850.6,438134.4,1056.587,286.7673,304.728
7.9904,567189.3,283199.8,394148.2,6394.85,4645.963,7982.134
7.991108,506886.7,249313.1,472601.1,376.9102,88.78623,254.3996
7.992297,409578.7,272436.7,368091.5,944.8707,286.8853,258.0566
7.994606,549220.4,282157.1,566807.6,345.5894,112.3505,154.2294
7.994743,364746.8,216911.5,274441.2,207.2269,194.4125,201.1367
7.996526,276883,164033,345250.9,389.7688,228.2401,297.414
7.998983,276899.5,147853.4,303227.4,346.1941,401.7721,690.0287
7.999874,475611.5,240051.8,664764.7,1087.893,1549.755,1953.533
8.000046,401723.3,215714.2,530083.9,6594.395,4092.734,17067.87
8.000309,346020.4,172976.2,341873.9,350.1313,186.9805,334.6184
8.000422,676740,313337.9,634673,1319.23,1382.255,3596.189
8.000468,598274.9,297433.9,750425.4,854.4034,387.5863,629.791
8.003348,436899.6,226405.8,504702.3,2237.454,324.1044,382.1303
8.004114,392434.6,205738.4,470382.7,575.9972,206.814,470.8133
8.007269,491166.5,275450.6,450998.2,5842.329,2840.865,7872.512
8.009874,580757.6,308075,686338.4,562.3571,225.453,465.6079
8.009886,383604.4,200856.3,288896.7,649.4327,465.3572,649.9194
8.010914,451970.2,220339.8,640812.6,390.8305,193.7784,143.4648
8.011246,640241.4,301786.3,623177.6,4658.041,4444.9,9837.355
8.015805,403326.9,271874.4,348892.6,83.38916,80.0418,203.1864
8.018492,524697.1,272357.1,462107.3,1520.779,605.6516,1400.407
8.019017,331205.8,181921.6,372518.2,2223.475,756.4304,1920.399
8.020012,402981.2,187718.7,537047.2,249.8283,154.4064,373.0762
8.027349,576307.9,291063.4,774796.9,446.379,137.4189,275.3686
8.031692,564907.9,272873.4,575023.1,514.1816,288.0649,180.212
8.031726,486282.9,304031.8,416057.4,415.2795,125.4303,133.8503
8.035051,438513.9,211459.4,489981.2,1561.434,940.4617,2221.101
8.035554,463205.6,247000.3,637322.7,1463.712,2326.226,5414.294
8.037806,332467.3,165405,401993.2,1025.193,382.5432,657.2629
8.037989,436331.8,220000.5,460369.8,812.0674,384.5044,656.8058
8.038869,470980.2,218447,526475.5,476.0776,204.0417,349.4382
8.040606,564079.9,322457,606511,532.4962,293.7127,2958.066
8.041063,388604.6,210439,332109.9,1768.293,1971.966,2337.433
8.044549,360207.7,211637.4,444422.9,982.3406,871.7153,2712.323
8.050411,405857.7,217040.3,383208.7,426.1769,96.69014,235.8933
8.051177,486386.8,260406.7,539753.2,984.1248,1189.98,2626.618
8.054034,398547.5,225761.8,431015.6,1042.917,403.5121,648.2973
8.05528,340905.1,176696.8,492657.8,518.915,928.886,985.511
8.055291,597966,291606.6,755152.4,8592.401,5405.269,20146.56
8.055497,360293.3,224948.6,278491,309.8449,224.7747,157.6947
8.055497,404492.7,182185.9,823438.1,549.6754,276.0174,509.3153
8.055988,439029.9,274964.5,424531.9,591.7018,152.917,321.7303
8.056286,411328.4,191823.5,495046.7,327.2306,179.9318,291.7957
8.060183,410736.6,190230.9,517114.7,2769.361,1510.59,3347.747
8.06288,501037.8,278865.4,539709.5,328.0121,347.2852,329.9144
8.071623,457341.1,213249.1,524470.8,1213.692,462.6587,1827.233
8.0728,524392.7,272160,562472.7,1069.401,281.9748,629.9679
8.077566,525258.1,254792.2,492895.1,454.8285,387.5273,246.9971
8.080445,394866.8,221119.4,388597.2,737.29,257.4373,857.7508
8.08232,432287.6,237347,520450.2,111.6132,102.4264,263.6749
8.082891,433377.4,252292.3,308865,629.5845,317.218,248.5307
8.084595,517751.4,287127.7,431880.4,291.663,267.4499,207.7577
8.088023,448862,187062.4,783901.4,2098.517,1065.966,4330.574
8.089897,303898.7,175138.9,447643.2,347.5507,268.6738,145.5734
8.093429,558197.4,265087.2,680669.3,596.8629,522.9113,400.032
8.095509,282046.6,146985.4,390600.4,2460.017,849.2128,1504.972
8.099235,426147.1,222654.9,639534.1,10363.94,5446.131,32998.66
8.100366,489066.7,267624,486806.5,1330.053,1465.968,1961.511
8.100755,360471.5,191701.4,431177,490.5731,594.3413,590.2124
8.1012,398968.1,230586.7,349693.9,287.7405,310.3905,282.5647
8.102046,406608.3,211030.4,524924.1,2801.109,2081.441,1652.241
8.105783,524452.1,267229.8,794603.8,440.8787,578.2386,417.7274
8.107726,622059.9,350343.8,536848.3,440.2299,303.5631,360.8812
8.107817,360452.9,200038.7,390085.1,264.7514,202.803,216.7381
8.107862,491599,273990.1,504284.7,489.8063,337.2432,330.5337
8.109222,442988.2,268649.9,360223.8,1363.04,170.5828,2693.521
8.112857,431855.5,240270.2,336444.3,459.3998,254.1047,167.0437
8.115932,416726.3,262780,497624.4,9851.055,7905.071,17804.67
8.116308,363886.7,197917.4,332446,415.0731,122.0534,166.2032
8.120457,371666.5,203053.8,441539.1,390.7715,106.2898,149.6434
8.122286,395979.3,269624.3,331593.2,174.6085,256.5378,241.7475
8.123852,293554.9,161377.4,376024.2,2514.386,1310.898,2404.94
8.12408,370781.1,204440.3,481697.1,1604.154,837.5192,2635.216
8.128469,265675.1,128462.9,433058.9,405.0605,391.8774,310.3168
8.128663,392270.9,213649,456289.4,278.7012,366.2782,332.2442
8.131394,310903.3,168577.9,393499.5,2908.195,3876.925,5645.513
8.132332,404315.2,213227.8,427044.6,366.3815,49.51738,85.36514
8.133623,429394.8,232228.6,511175.9,3174.893,3658.3,8640.503
8.13392,300995.3,175374.1,394521.3,2643.975,2456.655,5374.907
8.135977,409757.3,226769.8,488785.9,277.0054,304.9492,347.7424
8.135977,337570.1,163823.5,429562,1734.627,1013.617,2736.521
8.138663,493096.5,270829.4,484797.5,4124.822,3347.496,10079.41
8.139543,293885.1,149616.3,462688.7,2232.205,478.1126,3428.423
8.15112,326538.1,154321.4,234414.5,219.0385,1490.565,1358.395
8.151863,297826,155168.2,414781.7,2748.038,2331.623,6320.56
8.152137,307693.7,148085.3,349363.2,287.2097,198.3497,272.4193
8.1528,493417.1,242873.1,473896.9,4812.049,1852.891,7306.527
8.156103,546080.7,260304.8,472102.2,787.4562,438.5341,1485.094
8.161325,362464.5,174508.3,512444.7,1164.971,389.8425,1315.455
8.162708,520801.8,251369.4,494700.8,1610.716,1250.321,2349.613
8.162788,347789.7,164693.8,508783.1,446.5707,188.1454,153.728
8.162834,360762.3,200624.5,416287,241.7032,164.6696,188.6468
8.163566,404364.9,223214.9,504017.1,389.1789,281.7094,411.5193
8.1668,356655.8,178870.7,416964.6,3335.95,2846.409,7820.237
8.172366,281351.7,161545.4,262049,1288.13,2851.673,2659.222
8.177817,663596.2,332127,668317.8,200.8566,196.8014,310.8034
8.179874,449176.5,210022.4,611176.3,8759.269,8823.915,34996.57
8.180103,279645.9,168058.2,377382.5,578.9316,582.0578,523.737
8.1868,549928.5,300092.8,686884.3,471.9782,806.4492,476.8445
8.1884,455770.4,212853.8,640196,575.2746,439.7728,491.6495
8.189223,354539.3,199049.8,651521.7,4472.741,3269.194,22335.57
8.189405,318850,188525.1,475775.3,4493.356,3711.356,4779.592
8.190343,518338.1,271510.4,474589.5,875.3577,458.9427,1004.519
8.193932,386026.9,204825.6,402278.1,558.0217,1333.062,1696.936
8.196331,314130.2,153657.3,603468.6,427.6662,484.1585,944.3398
8.19888,489088.8,271813.9,589718.8,521.4072,258.735,146.414
8.199623,324243,183353,432899.7,199.205,256.877,443.9312
8.201657,363198.8,166863.2,556819.4,9920.509,5204.221,13142.16
8.203325,509559.9,311001.6,427858.2,450.8176,350.6621,378.8567
8.204742,655022.7,299453.3,787703,3251.484,1848.556,4334.688
8.205726,449371.3,264498.1,432788.4,3598.917,2978.106,18056.93
8.20664,311184.5,166305.4,346536.8,2352.99,2310.625,2828.242
8.207565,302574,173971.8,301017.3,401.8458,164.8466,112.9403
8.207748,521476.2,308573.4,403963.7,229.8621,72.93418,55.84346
8.209303,350540.4,190256.6,358879.6,2660.004,521.4514,674.2651
8.212046,572102.1,240694.7,818078.1,8677.251,3981.416,10611.38
8.215634,341814.6,178856.2,444674.6,6615.29,5146.136,7650.067
8.216309,277737.1,137839.5,363625.1,1331.852,286.3691,1358.897
8.218091,438882.6,210098.6,498548.3,399.8109,266.6831,398.3362
8.218308,261568.2,144002.9,404066,10199.58,4527.685,6383.894
8.219143,380440.8,176451.5,495303.1,415.6629,345.7959,218.1242
8.220035,523918,328913.8,657612.8,4406.177,5025.248,9481.503
8.220297,432344.6,239251,452211.1,397.4957,172.3966,130.444
8.222491,593625.7,363319,437269.5,454.8875,150.3954,171.0252
8.226469,343317.9,159528.3,431873.5,628.744,354.8353,316.4364
8.23144,443147.4,217448,527169.1,1344.165,1051.839,1744.021
8.231577,376256.1,197204,494851.2,2544.468,1720.604,2891.93
8.23232,297462.8,173672.8,508061.8,3596.513,2554.083,3932.931
8.234697,307173.7,139608,549263.9,7049.65,6391.547,13799.82
8.234971,468543.5,229891.2,619210.8,2334.484,1151.552,2647.661
8.235452,489820.7,250957.3,527338.3,407.6705,304.9492,251.5684
8.240309,340972.4,139197,472394.8,347.8456,163.8144,229.3165
8.240446,259769.1,139200.3,334090.4,898.0519,262.5542,587.853
8.241942,331776.8,219395.7,323040,1552.395,955.7534,1499.589
8.243269,456660.2,234749.8,630387.4,2301.659,1591,7409.662
8.245086,356779.2,171077.8,453532.5,4232.35,5320.583,6622.839
8.24704,559779.4,263611,673619.1,606.4036,348.4944,336.1077
8.247314,325326.2,206781.1,363192,988.6961,2702.664,4080.052
8.248971,455213.4,231563.4,615752.8,888.7471,177.0564,419.8213
8.250823,293133.8,167034.6,367732.1,451.6729,150.071,241.7327
8.254263,346921.9,203935.2,430828.1,76771.48,674.4716,903.4785
8.256811,316807.9,173560.8,536937.3,9615.028,7995.524,9196.563
8.25832,382663.8,207155.2,359994.4,461.8034,158.0486,870.0491
8.263394,517271.2,268539,594381.9,3985.928,3548.294,5640.956
8.264731,391384.3,194148.6,631535.4,380.0511,239.9042,271.4019
8.265314,428572.5,237170.1,530187.4,283.0365,206.2979,374.5508
8.266377,440529.4,230095,499698.3,580.0966,233.2095,198.217
8.26648,520921.8,263308.7,420519.9,343.8347,239.1079,255.0337
8.2672,356073.3,211561.3,523089.3,3720.661,3460.569,5429.247
8.268377,471817.4,217205,704468.3,1072.321,313.5462,407.0217
8.268788,412477.9,213522.4,588586.2,390.6093,704.2292,477.7145
8.271726,330093.7,215383.8,486448.4,4405.352,4947.89,8006.495
8.27592,343378,156290.4,474594.8,3884.077,2262.877,3238.921
8.279337,262751.1,156389,239954.8,104.8005,271.623,222.8725
8.282731,311973.8,163235.5,468537.3,2856.687,2551.192,3198.015
8.292537,295946.3,159894.6,431001.7,2063.701,548.9676,2036.096
8.29568,242774.4,130586.4,352703.1,411.7109,148.8766,302.4276
8.296663,477654.5,277575.2,410233.1,3171.826,1816.468,6581.639
8.297886,414463.6,237390.7,371685.1,450.8471,169.5653,104.0484
8.29872,404813.5,222529.4,495592.8,1479.328,725.1982,3677.661
8.29936,642183.9,294709,746155.8,505.8943,279.8956,234.227
8.300228,371545.1,212194.1,396397.4,196.5065,286.3397,213.9068
8.302172,479812,325767.7,347431,511.7927,201.5201,224.7305
8.302629,320332.3,170784.3,493958.8,5793.416,2279.024,3993.168
8.306994,328460.2,177905.3,313334.8,328.4398,257.0244,200.945
8.307657,340112.1,192459.7,321673.8,307.3676,292.0169,204.8527
8.308914,354494.3,166407.4,738374.4,10811.66,11698.27,20214.15
8.311006,392191.7,219725,612209.3,6672.106,5444.892,10471.44
8.311246,654293.9,332711.7,657970.6,633.4627,134.2042,316.4512
8.311326,373376.1,229956.2,302796,344.0706,129.4707,187.762
8.313622,400167.8,191989.3,382633,391.9217,251.3472,169.7718
8.313634,294565.1,146064.8,379599.4,2471.667,3376.929,9775.746
8.31912,651806.6,324291.5,719373.3,684.3662,270.1484,603.1743
8.325623,596595.3,335696.5,660911.3,2635.392,1366.329,17022.77
8.33376,403048.9,210499.5,585751.9,3711.017,2294.404,6782.186
8.338446,715470.9,367851.7,753278.1,394.2663,1005.875,853.5039
8.338857,516311.3,295289.1,510432.5,465.7701,159.7887,559.0392
8.339565,277212.5,145824,596297.8,3507.152,6527.211,7758.82
8.340663,679825.8,345311.7,754171.3,533.4105,142.9339,322.2906
8.343486,484076.5,219212,573377.3,4578.367,3283.631,13806.46
8.344514,471009.9,235697.3,567094.4,6860.443,10268.84,32256.06
8.345325,404600.7,250691.8,301296.5,498.0788,392.718,479.3365
8.346309,387729,237553.1,311586.4,380.7441,60.23779,43.13232
8.34912,452469.9,233765.3,460376.5,461.42,457.5861,662.7927
8.349771,306017.6,162405.6,435494.9,384.9468,193.0411,45.43272
8.350845,338731.7,134471.7,651460.6,646.3361,184.1935,301.3069
8.35136,640752.5,280713.4,829578.6,3584.79,3316.824,14376.06
8.352103,363393.8,189609.3,386890,2587.025,2303.251,6261.545
8.353771,470007.3,218087.5,591205.8,410.8557,251.3472,160.349
8.35424,408526.8,211340.6,567211.1,323.4261,227.6649,252.2319
8.356252,400633.7,234272.6,311462.8,407.0659,320.2852,548.5104
8.356263,420517.1,220847.2,450195.7,405.2079,354.5403,202.0657
8.35928,546499.6,290606.4,634189.9,2136.812,2128.761,4917.321
8.362903,231492,122279.4,355061.6,260.2096,324.0159,218.3012
8.364457,485732.6,229796,491599.3,427.2976,307.6183,290.4391
8.373223,360847.5,208984.2,531567.8,539.2646,641.2044,541.7863
8.374274,465719.9,221511.4,627382.4,10334.59,10114.48,18319.69
8.3772,232495.3,118615.8,453639.2,2002.608,891.5636,1478.134
8.377372,387485.6,231573.4,551097.1,345.3535,131.7858,290.6308
8.378126,388570.4,231504,329146.7,196.8898,77.93311,154.2146
8.379108,479143.3,247104.5,436819.9,402.2145,417.3145,393.5585
8.383554,568383.9,297034.1,486502.7,1510.796,599.2518,3252.915
8.383977,336612.9,194286.4,347417.7,174.4463,117.8803,240.2876
8.384435,548177.7,255948,778550.3,4091.319,1588.7,2848.96
8.38552,391774.3,202696.5,492620.8,818.8654,168.6363,264.6039
8.38768,455630.5,240670.1,654836.8,1985.208,1404.418,2756.06
8.38952,288394.3,155115.5,376583.1,658.826,258.8382,258.499
8.391498,430654.7,272740.2,382606.4,210.2498,191.9794,212.4617
8.393131,395123,220883,367500,354.9385,258.3368,65.45791
8.39336,558270.6,307286.6,393427.9,734.0016,310.5527,657.72
8.402102,332383.7,197351.8,334800.8,150.5871,211.1493,156.0284
8.403028,391966,221102.6,436558,912.9307,246.8201,360.1881
8.403395,647958.6,382513.6,763589.1,619.041,949.8992,945.6818
8.404126,235885.3,128177.3,349509.1,1312.963,606.1087,1589.364
8.404983,573497.6,254326.2,459326.8,1211.17,305.2294,1869.421
8.405863,423779.9,197205.1,457034.7,381.7174,216.7086,237.073
8.406789,614439.4,307064.8,725895.6,837.9321,679.3378,600.6379
8.407828,522813.8,277324.3,377803.2,1955.155,558.9655,974.2744
8.40872,724738,339412.7,704721.4,4258.17,931.1569,8677.059
8.409885,419525.1,247873.9,350697.8,681.535,605.4599,1387.371
8.412571,444831.5,205436,548166.4,2195.354,1525.867,2905.32
8.415223,441785.6,238350.6,473194.4,2782.735,3076.035,12379.1
8.41576,344749.8,162900.6,437443.3,4650.402,1174.984,5554.205
8.41632,592205.6,303590.6,678191.7,697.7704,290.5276,429.3915
8.418343,309461.9,160125.3,406770.1,3575.25,1640.12,3767.347
8.418606,392036.3,211989.1,265036,368.9473,220.2329,261.0206
8.419452,354087.3,203735.8,314651.7,1457.563,2675.929,6749.538
8.419555,360177.7,180602.2,410178.2,2323.365,3739.226,12099.2
8.421291,388169.8,187021,425431.4,9434.478,1408.886,2710.686
8.435188,293810.7,163535.7,446246.5,419.7771,166.1737,248.6339
8.437874,693929.5,296247.8,751984.6,365.8358,370.1565,448.7531
8.438297,324378.4,169308.2,469664.6,3527.738,1570.769,2717.248
8.439657,350944.1,197708,359613.3,1290.785,260.8437,469.3092
8.441109,377367.2,171915.5,548483.6,4400.883,2614.055,4728.704
8.445337,486698.6,282737.3,490461.5,2605.428,2119.53,6898.783
8.449805,425964.9,240485.3,478241.5,406.2549,199.6326,119.9595
8.450011,516081.4,196685.4,624289.6,1264.433,1044.687,1312.874
8.451965,468197.6,202659.5,649174.6,599.5024,323.4703,365.8358
8.4536,435535.9,241814.7,528187.6,3006.965,6216.747,6281.556
8.455109,353338.1,173080.3,355187.1,2524.575,932.2776,5252.485
8.457806,472692.9,228230.2,549700.9,728.1621,567.9753,1740.083
8.460983,387519.6,203905,385466.2,393.0129,83.28594,172.2491
8.462034,533547,275347.5,562592.1,931.791,500.1138,1095.738
8.462217,580599.3,310729.4,591448.4,2089.344,545.4138,966.9456
8.46224,413702.6,263260.5,311764.2,3105.277,2332.375,7834.452
8.462972,397010.3,209506.1,421838.6,748.8509,193.395,690.2057
