TIME,FSC-A,FSC-H,BSC-A,AF405-A,FITC-A,mCherry-A
21.42297,511018.9,172513.6,783173.4,534.192,408.4816,788.6653
21.42375,264195.3,151270.6,403278.1,194.4272,362.3558,264.0141
21.43489,292632.7,183687.8,373173.9,372.6338,444.7717,393.9124
21.43981,449722.7,213128.2,565726.8,754.1595,724.0922,444.1966
21.44444,345455.6,154164.6,385902.4,447.0278,516.7326,446.261
21.44477,443734.3,259829.9,387407.4,402.9665,283.0513,399.2063
21.44818,511709.9,302648.7,531355.1,706.8688,903.4932,1051.824
21.44864,419639.2,218417.9,394133,396.9648,463.1896,378.8567
21.45225,402763.6,232805.4,422873.4,334.3087,601.9503,397.4515
21.4531,508374.2,229947.2,551084.7,757.5659,668.7944,627.1514
21.4579,517423.3,215406.2,647105.4,531.1985,667.6147,518.7529
21.46326,385256.6,161202.7,416665.6,467.4807,385.4039,458.4708
21.47803,539482.9,232214.1,673314,476.1809,258.617,499.7451
21.4808,311900.5,165826.1,484193.7,530.9479,417.7126,619.4391
21.48455,479216.2,244361.6,378481.1,398.8966,211.5032,278.8192
21.48647,266292.7,122504.5,598091.3,481.7991,322.2317,565.9698
21.48745,360317.4,176444.8,490136.5,587.912,627.6675,550.0293
21.49185,411538,220942.4,354829.2,329.413,253.6476,254.031
21.49275,539551.3,208751.2,644287.7,787.1465,2141.487,1585.485
21.50446,328906,162160.3,380577.9,319.0023,163.5047,239.5503
21.50602,319830,158474.4,550319.6,590.124,623.5976,452.4249
21.51587,193568,119856.8,405828.6,412.0944,397.245,454.9318
21.51728,317005.7,155583.7,495414.8,573.4461,430.2468,650.5977
21.52795,597522.7,243947.2,806869.7,847.5613,427.2091,844.1254
21.52799,365810,201658.2,431983.7,426.575,527.2466,493.6255
21.53012,309881.3,178221.1,576924.1,707.0162,603.8673,620.9433
21.5414,509566.3,218515.4,627117.6,719.108,512.0434,326.2131
21.56817,286419.6,152906.9,356806.6,402.4062,339.2486,495.0854
21.58225,467160.3,259796.3,533384.9,443.6952,334.7363,209.1586
21.59394,227584.8,103537.3,472508.1,495.7637,296.485,551.7841
21.5949,434828,186791.4,699482.4,522.1592,596.0371,649.9194
21.59742,406821.4,165968.3,612101.9,655.7293,1608.371,1467.885
21.60552,237295.8,116529.3,394044.7,414.9993,370.2007,394.9299
21.6077,339408.9,172605.4,367590.1,375.0522,647.8254,574.5521
21.60859,451857.7,191064.2,622247.8,715.2446,648.4005,1020.68
21.60913,324093.9,198106.7,395515.3,702.7988,350.6326,285.219
21.61503,296301.5,156109,360729.3,373.1057,672.3334,752.213
21.61566,287663.1,172207.8,349222.1,487.1962,396.0801,506.7053
21.61568,427203.8,202110.7,426986.4,550.4865,282.9923,348.9516
21.62061,418106.8,255430.6,401731.8,450.9798,363.4617,426.8552
21.62162,363714.3,175320.3,368029.8,411.7109,549.9703,334.7068
21.63353,390639.9,182695.5,495220.8,456.1262,438.136,229.4492
21.63695,575299.2,291963.8,536683.3,694.8654,592.9109,776.7947
21.63953,408586.8,189779.5,572484.5,459.0607,882.3473,891.4456
21.64254,374096,195630.4,374635.8,408.2604,546.1216,724.7115
21.64307,443493.1,216034.6,656585.9,552.7868,536.9643,546.8146
21.64545,382073.9,175206.1,445605.4,381.1423,610.7242,471.4326
21.64961,238156.7,118449,395680,382.4547,509.3891,447.2785
21.65512,565391.9,244307.8,823035.9,486.8128,583.9896,424.0534
21.65881,239467,147404.3,317520.5,168.9313,184.6948,190.6523
21.66032,444672.7,197661,378968.9,304.6396,485.1613,418.1845
21.66433,234407.3,153856.6,487872.4,410.5165,551.268,282.1075
21.66599,306174,152934.9,356356.1,452.2185,296.9126,251.5979
21.67322,387670.9,159987.5,503961.9,660.6987,757.094,868.9283
21.68873,215875.8,103715.4,434334.8,489.1574,831.7387,778.5643
21.68877,336164.5,170796.6,278437.3,335.105,454.047,491.4136
21.6893,391498.9,194497,466301.2,424.7612,519.962,523.4863
21.69737,183810.4,92785.28,479957.2,607.3326,534.4132,479.1301
21.69999,308431.6,126724.6,434032.4,490.6025,562.9174,561.8999
21.7091,375630.8,199937.9,423378.1,580.5685,430.3353,235.0527
21.72285,450850.9,259585.8,335814.3,365.7621,594.6215,605.2977
21.72333,539118.3,279148.8,783609,438.7111,558.3314,600.1218
21.72379,300686.2,124304.3,443540.9,431.0578,276.9169,351.6059
21.72762,443997.7,172745.4,640743.1,600.0333,502.5469,346.2825
21.73495,269551.2,127108.8,376258.1,218.3602,448.4582,263.4095
21.73848,358022.9,168440.2,397595.5,471.0345,353.9652,396.1096
21.74031,258768.7,112919.5,523284.8,382.9118,729.8137,663.7659
21.74137,493447.2,217526.4,580575.2,653.2667,1582.919,1097.139
21.7428,350533.8,144060,773829.5,511.0701,742.7903,798.9876
21.7608,521344.8,228207.8,645140.8,733.6329,503.063,813.0112
21.76306,487547.7,239093.1,558214.6,319.946,661.436,446.556
21.76717,348091.5,155913,551451.8,495.6015,650.6124,723.4876
21.76918,328803.4,188380.6,458151.8,430.7629,821.1215,828.0522
21.77498,209825.8,105569,469673.8,542.8774,561.9442,500.4972
21.7863,487283.8,238000,679759.5,754.2185,670.6081,677.4946
21.79467,446153.1,234213.3,487393.4,614.8826,382.322,565.3652
21.79554,372576.6,182937.4,522809.2,514.1816,770.4834,568.226
21.80218,322175.4,155254.4,326238.4,476.9329,308.1196,272.3456
21.80874,363219.9,181586.7,464298.1,354.5256,859.5793,763.8329
21.8126,309951.4,181578.9,340025.8,519.4459,1056.454,995.848
21.84518,268125.2,141839,415221.9,510.6867,458.7362,568.1375
21.84631,429919.2,289708.2,423832.4,393.4406,454.4304,451.9825
21.84874,396390.7,195678.6,431377.9,411.5487,473.5118,455.846
21.85574,347550.7,160776,372580.8,514.9926,387.2767,315.6254
21.86125,288200.8,151715.2,508041.4,302.4719,380.5229,518.8413
21.86183,357263.6,203378.6,358294.1,431.22,642.856,622.4474
21.86321,460341,272310.1,362233,437.6051,360.7042,295.0103
21.87929,513786.4,197217.4,834433,929.6675,665.8452,903.39
21.90743,327938.8,154432.3,407480.8,637.7833,423.6111,437.7378
21.92189,385557,175506.2,618165.3,428.2413,474.0427,413.8934
21.9239,468938.7,191526.7,448673.5,486.0608,569.3615,493.1094
21.93078,385713.4,194493.6,379475.6,448.1928,388.3089,289.1267
21.93427,390029.7,223678.6,343040.2,446.2168,409.7792,504.3607
21.93569,407586.8,197615,811686.2,747.3173,1753.473,1654.409
21.93627,281885.2,166229.3,325836.8,362.5327,337.6855,364.7594
21.93857,285162.2,154983.4,340384.9,548.7612,635.8073,478.8204
21.94247,600552.3,257147.5,744066.7,821.151,911.8984,485.3382
21.94903,521664.1,243969.6,735750.1,751.0333,759.5123,934.401
21.95514,277862.4,118088.3,645886,822.7583,2018.726,1874.243
21.96544,281682.2,147374.1,477451.2,564.2003,481.4895,505.5551
21.97109,245152.5,128672.3,372139,463.2485,224.2144,537.6573
21.97261,349612,167450.1,709569.2,706.0872,529.9599,261.3303
21.97591,252168.3,165354.6,375548.2,306.4828,467.0088,368.0035
21.98088,272312.5,136370.1,548409.8,667.3492,504.7146,250.3149
21.98463,354978.5,192137.1,557200.8,601.8176,465.5194,390.3586
21.99019,422642.6,243765.8,626432.5,602.3042,1178.11,1079.68
21.99722,524231.3,240125.8,591311.6,601.8766,492.2394,653.0308
22.00135,317820.6,159144.2,315914.1,521.6136,585.8771,490.0569
22.00171,220439.4,112369.6,465847.1,370.6726,383.6049,337.4054
22.00621,406216.2,162975.7,359653.9,392.2903,225.6742,362.7834
22.009,233292.1,125064.8,333910.7,375.7747,588.4282,571.0278
22.01199,546445.2,270966.1,414376.4,553.1555,772.1055,583.3849
22.01275,506155.7,266633.9,540964.6,309.3436,439.9645,438.4014
22.02297,456081.7,217753.8,850604.3,520.1979,748.261,482.4037
22.03158,407551.5,173400.6,469185.6,499.9958,356.4131,379.535
22.03321,368933.6,211247.7,477216.5,303.5926,496.3978,549.3952
22.03888,517117.1,285376,413845.1,452.3069,468.7783,378.1488
22.04619,292256.9,142800,386439.3,353.4786,344.6899,448.2223
22.04666,208858.9,131190.1,338395,454.6958,352.4316,350.9423
22.04708,325085.2,137089.1,670390.9,747.4353,1236.239,1096.151
22.05695,470268.2,220690.4,449891.5,254.031,801.5535,651.9396
22.05965,369819.1,199264.8,355565.7,526.3618,371.9555,285.3664
22.09821,351959.1,161325.9,281966.7,266.5946,208.0821,326.7882
22.10238,299162.8,123250.4,612330.5,788.5916,684.5137,727.0414
22.10839,356853.9,157814.7,565309.9,541.6388,709.3019,782.354
22.11057,405257.3,172853,662098.8,657.027,532.4372,687.4924
22.11808,324281.9,161928.5,451153.8,628.8177,920.9673,704.937
22.12511,287465.1,177198.6,326131.2,427.0469,507.2804,463.6172
22.12683,552238.3,207590.9,727261.2,652.5294,462.4818,927.1165
22.13806,426371.8,171064.3,487184.8,460.8302,318.2944,422.3576
22.14889,308127.4,178044.2,358539.6,292.415,293.698,215.8533
22.15038,417429.3,180530.6,482632.8,263.3062,521.6578,596.509
22.15586,410847.7,186129.4,609719,644.9057,691.1199,696.34
22.15771,412021.5,170860.5,551769.2,628.5228,844.0664,410.6492
22.16174,414203.3,232808.8,483428.6,553.244,445.0519,489.0984
22.16888,321292,118099.5,660420.9,526.8337,376.3203,447.1753
22.1705,272718.7,140397.6,295510.2,351.016,493.596,597.9099
22.17723,370513.7,206108,405870.6,326.4343,522.3066,454.8285
22.17775,323577.3,147828.8,449537.3,401.6246,578.8432,580.2736
22.17797,378477,204006.9,609187.9,670.1805,730.9639,494.3038
22.17886,317269.9,149137,513021.9,552.0643,524.0319,630.6315
22.18237,413615.9,223541.9,632358.9,420.5881,543.7327,735.9481
22.18657,334709.6,177541.3,388165.7,395.1216,471.7128,556.9305
22.20047,312348.3,133161.3,710724.9,512.0729,517.5732,572.871
22.20743,488115.1,266367.4,421773.1,448.4435,410.7967,488.6413
22.21663,479855.4,236427.5,637900.3,567.8426,956.5054,904.0978
22.21715,330695.4,169543.4,387147.8,283.7444,283.2577,307.6183
22.21921,541879.2,232979,488729.9,468.7194,404.3232,591.6428
22.22386,315761.4,196635,336904.3,372.3831,396.3013,298.1365
22.2305,302153.8,143848.3,496224.7,768.9793,547.1391,573.7558
22.23433,218981.4,108299.5,358296.7,392.8949,492.8145,426.634
22.23607,611256.8,280812,748151.3,803.3525,834.4225,820.8118
22.23627,272748.2,131139.7,486139.3,500.3645,547.8027,405.09
22.23792,403260.3,181963,501691.4,424.2156,294.1551,494.643
22.23963,422663,206643.4,831430.9,938.4709,1904.841,1721.857
22.24614,683859.9,300521.8,811756.4,948.3803,544.6912,996.718
22.25134,311952.3,118569.9,692097.8,1148.721,1211.554,1257.046
22.25768,531416.7,220108,667422.1,566.5302,766.1923,504.5966
22.2591,413884.3,191442.7,546443.6,499.9368,719.9485,611.8745
22.26823,356722.5,161341.6,485452.2,560.5433,537.4804,609.6035
22.28138,414397.6,212713.8,466297.5,756.165,632.0323,669.1777
22.28149,499179.6,305586.4,414838.9,376.9839,346.0466,520.139
22.28261,241011.8,102006.2,421673.8,367.4874,486.5769,404.6771
22.28626,421484.4,160435.5,770649.3,702.4302,420.5291,562.4308
22.28834,456624.9,216030.1,465528.4,455.4626,451.3042,297.4877
22.2942,603640.7,260563.5,528052.4,655.7588,594.2381,301.7198
22.30787,542566.5,220496.6,689048.6,699.2155,1418.235,1401.159
22.32002,377960.5,164389.1,350916.2,472.0962,355.2481,467.3922
22.32131,393295.3,159097.1,453276.3,521.8643,693.4498,406.83
22.32527,520861.5,269885.3,398978.2,514.7714,292.9754,338.998
22.33025,371161.6,172726.4,494506.1,456.1262,506.1892,443.6952
22.33497,315476.5,190664.3,353390.2,441.0557,413.9229,266.1817
22.33701,274022.9,172590.9,380623.3,447.0721,485.7658,513.9456
22.33957,364743.8,138856.5,562845.5,702.3122,964.3356,1066.261
22.35279,248565.4,123734.2,418701,551.1795,234.979,511.1291
22.38867,528166.5,238669.8,616567.2,656.1422,609.5888,529.4585
22.39183,398678,217219.5,568658.4,535.0031,872.7918,797.2328
22.39501,468393.1,225962.2,487451.3,673.9555,557.2402,525.9932
22.39872,284579.8,166765.8,337945.3,438.5488,374.2854,351.3699
22.39882,426727.7,191531.2,432768.3,364.7741,280.279,493.9499
22.40176,408817.3,187631.4,645025.5,382.9266,701.9731,444.5947
22.40346,222823.4,119678.7,372807.3,321.0372,464.0891,427.4155
22.40503,255976.7,125085,403660.2,490.1307,168.1202,231.6759
22.40718,246046.1,100200.8,492991.6,435.0835,489.2607,512.1613
22.42113,437962.5,206407,530266,524.7397,796.4513,972.0183
22.42291,436039.3,233502.1,511821,705.6006,189.3988,803.0576
22.43088,186675.5,122709.4,385166.7,385.7431,454.5336,446.4085
22.43718,386820.5,216099.5,573385.4,673.9407,625.0869,531.2133
22.44197,369934.6,230657.3,437715,526.9959,329.472,340.1334
22.44543,418731.2,188534.1,442889.7,274.5575,433.9038,422.9917
22.45077,308135,154573.4,518538.5,589.7258,403.3204,256.1692
22.45317,373169.3,208161,496524.2,381.5552,1150.785,1081.685
22.45402,390368.7,222368.2,314241.8,314.6522,291.781,190.2541
22.45456,391160.7,202251.8,520624.3,349.8511,518.5464,384.4454
22.45498,322666.9,132731.2,513397.8,382.1155,678.5858,786.188
22.4572,304690.2,151937,527787.3,693.0959,566.25,405.5471
22.46107,302142.9,114852.6,506254,345.0586,411.5782,565.1146
22.46779,287702.8,146077.1,409395.2,309.4026,503.2252,466.4779
22.47233,493357.6,219737.3,461034.2,563.8464,335.8865,209.4683
22.47297,262566.5,116957.1,415964.1,363.388,454.6663,304.6248
22.47522,291460.6,115986.1,490208.5,418.3319,575.5106,504.1542
22.48887,326444.4,171706.1,464666.6,220.3804,538.5716,397.9529
22.4981,451114.6,239701.3,396554.2,308.9897,535.5486,578.0469
22.50898,308854.1,158772.3,437775.3,313.0743,438.0622,412.8022
22.51599,320865.8,173883.4,291591.8,251.9223,444.8307,389.3706
22.51989,570812.7,249229.1,526191.8,504.6261,245.6552,425.2184
22.5237,257248.2,106981.3,347884.1,293.462,532.6584,317.6309
22.53014,490872.7,208195.7,534593.6,527.1581,559.3931,621.9608
22.53071,610969.4,280898.3,549589.8,621.6364,660.861,558.9507
22.53432,339927.1,161896,468250.8,443.6952,374.3001,324.5615
22.54857,322130.1,173112.8,572162.1,776.0869,1197.619,1099.616
22.54941,316642.4,146418.7,352086.3,526.0374,459.4293,386.4656
22.55086,381169.9,182639.5,428309.8,486.4147,1330.997,1158.026
22.55934,591605.2,256659.2,476242.5,357.4748,276.1206,454.0322
22.56439,524231.9,215947.2,846304.8,997.0424,1056.823,555.043
22.5644,482111.6,207503.5,529820.9,621.017,568.5947,726.3631
22.5688,248984.3,116357.9,364043,519.5491,984.4197,699.1418
22.57523,334867.2,143739.7,741834.1,959.0859,2199.174,2397.936
22.58767,485285.3,233436,513037,429.0966,459.1196,467.7019
22.58965,490817.5,219198.6,842657.7,881.3445,779.9504,979.4946
22.6091,368811.1,197605,317317.6,410.5018,453.4719,303.6368
22.61109,334919.4,166595.5,308504.7,327.8794,363.6829,449.5052
22.61369,511011.6,252159,489880.4,555.9277,362.0019,283.5526
22.61371,312104.3,160729,432382.1,629.437,1070.507,915.1573
22.61755,415658.8,231945.3,463926.8,326.7882,732.4238,680.1783
22.62048,262185.1,154329.3,346612.4,417.8748,650.8336,554.6006
22.62187,370620.3,170150.4,562218.7,387.3651,1654.187,1252.312
22.62949,396179.4,192438.4,360776,272.9207,307.5445,343.702
22.63095,315270,174525.1,415722.2,419.954,513.8867,429.7454
22.6332,404008,158758.9,776243.6,367.8413,1047.548,967.2848
22.6407,387266.5,174977.6,535232.6,420.3374,374.4623,367.4874
22.64787,460010.7,271710.9,543292.9,444.5063,718.5624,632.7844
22.66338,356973,200151.8,396133.7,375.701,382.5137,487.1372
22.66406,281127.8,147908.3,325739.6,356.3394,853.1943,568.7863
22.66864,448139.2,225916.3,334020.8,252.9398,387.8665,453.0443
22.66898,364405.1,226707,518881.3,570.2757,886.7563,794.7703
22.67194,622007.3,230512.8,826688.9,933.3835,843.0637,803.7064
22.67944,399251.8,194079.2,485778.4,641.2781,587.5729,509.6103
22.68218,312093.7,157091.2,398117.3,593.6925,384.0915,328.2333
22.68457,288573.5,126446.9,561026.6,790.2874,1393.624,1255.453
22.68509,579225.9,247676.8,605851.1,695.9861,669.4284,788.3557
22.69222,291822.2,145469,384920.1,378.0309,280.9868,352.6234
22.69667,516911.8,204981.3,646503.7,513.3115,809.5164,610.0607
22.69763,305603.7,155627.4,435105.6,234.6104,451.0683,500.7773
22.69958,369319.5,162134.6,501343.8,488.3317,879.7372,663.8839
22.70888,451800.8,195846.6,513010.6,533.499,556.6503,416.6656
22.71024,560611.4,248681.4,552400.1,658.8112,338.8062,383.6049
22.71341,572108,251260.8,633842.4,733.0579,792.8533,736.2725
22.71991,518856.5,244686.4,606637.9,615.9591,1223.867,1049.111
22.72208,293023.4,143980.5,395237.6,252.6301,684.6906,514.5944
22.72257,457304.5,169285.8,743296.9,506.3956,736.4642,816.4617
22.72555,341753.1,136958.1,662814.6,676.1526,527.8512,631.1623
22.72898,256536.4,152003,334589.5,404.6181,342.8909,500.158
22.73031,314720.3,137939.2,482404.5,394.6202,114.5034,103.4144
22.73466,386160,151991.8,669725.8,496.3535,509.6987,533.2925
22.73673,383688.2,223608,438469.7,409.8677,564.569,590.935
22.76685,299607.9,165514.7,386119.3,513.9456,805.3137,420.6766
22.7723,313682,198572.6,302783,213.5529,314.9766,519.8293
22.77305,283722.4,134305.9,393114.3,217.903,308.1934,480.0296
22.78901,497824.9,246900.6,445565.3,351.5321,465.6079,639.715
22.79407,315770.4,170483,427219.1,327.2158,460.8597,509.3743
22.8044,318807.5,166837.4,422664.2,443.2676,447.0573,392.9097
22.81123,448633.7,248673.6,316528.9,411.0326,756.4451,729.7695
22.81425,247588.1,130855.2,416699.4,501.0723,389.754,426.3538
22.82605,516881.2,279352.7,672955.1,715.7311,810.814,710.0539
22.82639,504622.2,191697,647052.3,665.506,523.7665,507.3541
22.83146,230359.5,120456,357374,379.2695,692.8895,595.8749
22.84447,337246.4,188919.4,332410.8,431.7804,238.7688,291.5598
22.85281,687017.5,252833.3,733798.3,635.3649,1286.818,783.2535
22.87406,398748.9,195060.3,539189.9,736.4495,1376.99,1099.587
22.87787,472099,209881.3,605831.3,566.4417,943.3224,1017.245
22.88361,265241,128271.4,471786.8,437.5166,443.9901,563.4925
22.88464,494364.7,212091,504394.5,490.7648,520.1979,474.8979
22.8925,330002.4,142506.6,412426.5,206.9172,720.332,434.184
22.8951,467838.4,209817.4,545147,559.9534,240.7005,473.7035
22.89532,288599.4,118995.5,283256.8,310.3168,401.3739,305.7455
22.89581,478515.7,256222.4,524986.2,619.97,1152.717,1116.279
22.89889,355047.8,143591.8,290965.3,349.04,434.1987,527.7037
22.90014,403088.6,191886.2,406040.8,304.9787,340.1039,337.3759
22.92511,576580.4,244512.8,599776.1,611.1519,722.9715,734.4734
22.92744,335509.9,151846.2,384666.2,355.4398,888.2605,903.4342
22.93135,243853.9,121772,397976.8,437.5903,896.9312,541.5945
22.93146,231602,147129.9,556182.4,309.2108,538.0112,477.6407
22.93557,485880.9,214192.2,521823.6,436.1747,629.5992,432.2228
22.94349,312379.5,182557.8,640960.5,919.0356,493.1684,382.9561
22.94357,213058,112997.9,404250.3,491.0007,593.4713,627.0482
22.94786,444033.6,223732.3,627853.8,632.9614,679.9129,576.0119
22.95339,346086.2,141802.1,478795.2,539.1762,728.7962,661.4508
22.95646,424854.3,197927.5,462563.3,542.8922,238.8867,177.8232
22.96482,652289.3,240116.8,778194.4,614.632,606.7575,517.234
22.96553,360190.5,170222.1,410255.9,417.5209,322.4676,404.3527
22.96793,341298.2,177882.9,401637.1,294.4205,314.4457,443.6952
22.97754,213742.1,105793,360375.3,520.6256,400.209,392.7327
22.98149,540404.3,232963.4,435624.3,534.5016,419.6738,313.3103
22.98418,323650.3,185737.4,370800.3,423.3604,822.08,805.1072
22.98901,229144.6,106137.9,453708.5,538.2767,898.9072,795.8025
22.99226,241526.5,112094.1,464783.2,425.9114,480.6489,430.2615
22.9967,316346.9,170532.3,431538.9,403.984,608.1732,651.9543
23.00102,417134.4,230788.3,406060.4,480.8996,298.5347,320.1377
23.00721,297100.7,199663.5,314136.5,445.5975,529.6354,545.2811
23.01054,262471.8,117751.2,472666.6,459.1786,698.8616,569.6416
23.02118,433522.5,190569.1,530369.4,462.6292,583.1196,546.2248
23.02563,492706.3,204587,454643.1,407.1839,618.0088,571.7503
23.02598,349178.4,144621.1,410176.8,364.0811,499.3912,371.3509
23.02876,370808.9,186769,491640.6,864.2244,1540.642,1317.313
23.03134,324377,194718.7,703395.9,656.791,1037.093,919.0651
23.03455,527372,257605.6,541219.3,809.2804,682.0659,468.9406
23.04345,370760.7,185269.3,546681.7,569.7891,565.1735,434.1103
23.04386,574663.6,323951,439982.2,356.7375,123.2479,78.33125
23.04403,345524.2,194736.6,434457,613.0688,729.1059,766.0006
23.04454,340200.3,135178.4,652708.6,739.0742,1472.457,1653.273
23.04889,437417.2,225667.7,604215,593.9137,323.603,361.2793
23.04943,474367.1,226210.9,442057.2,334.4857,596.8039,487.5796
23.04984,412388,238586.9,645050.2,866.5837,549.5574,643.1804
23.05194,344921.3,196693.3,516627.6,518.8708,560.8972,598.8389
23.06142,316338.6,155626.2,341761.6,217.7113,298.1955,415.8841
23.06598,380085.2,198943.4,615763.9,522.1149,1180.13,955.6649
23.0821,255352.1,131974.1,354850.5,405.783,747.627,791.9685
23.0847,420699.1,180308.8,423275,200.7828,324.7237,331.8461
23.09689,356324.4,162983.5,507194.8,502.4289,829.4383,687.0353
23.10139,379680.9,215640.3,571155.4,694.4968,879.5013,880.4008
23.13455,330632.2,161040.3,585336.4,648.2825,562.0768,626.8712
23.1364,355425.2,206877.4,382079.5,400.0763,533.8676,514.7124
23.13687,477025.8,220011.7,466323.6,524.784,597.4822,480.4425
23.14312,284966.2,136138.2,326116.3,461.6707,461.3905,465.8439
23.14337,616211.4,236693,565024.1,413.3773,953.8806,622.9782
23.15058,355978,189672,372868.3,752.4342,581.2173,440.1857
23.15688,556913.9,256448.6,613257.2,833.1396,738.9268,926.4971
23.16694,471704.8,213208.8,519275.9,575.2599,583.8273,500.6004
23.17649,480062.1,234823.7,661325.6,498.3737,382.3367,691.2526
23.18604,434782.7,244107.4,443290.7,478.8352,322.9247,543.9982
23.19009,213221.2,135377.8,436899.7,401.8606,492.4458,520.2717
23.20373,321385.2,184203,323688.7,321.2142,886.0043,860.6411
23.20758,491205.1,258668.5,632837.3,544.1751,775.969,632.5337
23.22138,319228.3,171328.6,624672.8,511.3651,693.9365,588.1774
23.22183,443529.1,206015,687854.4,747.4205,998.5023,994.5798
23.22427,406935.8,182299,303030,348.1405,377.9424,306.9695
23.22676,257041,148244.3,277057.9,344.1443,701.9288,517.4847
23.22969,245824,118574.4,358817.7,463.5582,688.5394,539.3531
23.23131,276917.4,149639.8,422840.1,556.842,881.4625,770.5276
23.23218,362125.4,193198.9,527411.9,488.3611,481.2535,418.1107
23.2396,545330,262421.6,469488,1002.071,451.5402,530.7414
23.23987,340078.9,172492.3,426147.1,453.5751,716.6012,965.9282
23.24034,229618.9,120460.5,399084.2,395.6672,363.2553,387.0702
23.24794,359115.8,156089.9,529701.1,494.9526,755.7373,705.2025
23.2576,299461.1,126585.8,594348.1,626.9007,503.1662,422.0922
23.26515,427542.6,215987.5,417986.7,348.8926,365.5262,330.9908
23.27177,374552.4,174618.1,273741,363.2995,471.123,590.6843
23.27658,415262,196329.3,339780.7,200.6501,197.1553,351.5027
23.27805,363601.9,238473.8,374458.4,511.2913,728.8405,603.2184
23.28423,383767,203143.4,434340.2,392.3051,420.3079,456.3916
23.28721,359206.7,198194.1,326470.8,454.2387,413.1561,401.4624
23.28803,292836.4,142806.7,323826.6,452.248,360.1586,424.5253
23.30013,681677.5,320772.5,632290.3,526.7747,512.5742,606.6248
23.30124,261141.4,130128.3,556017.3,772.6069,849.0654,844.4498
23.30633,551237.8,322678.7,436325.1,764.2311,537.0675,627.7707
23.30886,216824.5,132417.6,350357.5,342.596,250.7573,326.508
23.31534,541881.4,264019.8,658969.3,408.9092,611.7122,761.2524
23.3156,455274.2,250833,463214.9,439.6253,995.73,871.6121
23.31911,358384.9,203273.3,293626.7,576.9999,2034.194,1757.793
23.33125,431433.9,197923,418505.3,450.2572,443.8132,469.7368
23.33809,350332.9,184890.7,415410.2,353.5229,429.8192,475.0307
23.33877,528054.8,226055.2,729823.6,503.7856,525.9932,366.7206
23.34599,538338.6,211210.7,827167.1,785.4802,2108.47,1907.098
23.35122,665618.8,339321.9,652846.2,821.7556,603.8231,566.7072
23.3527,312690.2,151798.1,325830.7,326.6997,517.4995,383.251
23.35283,443132.5,260398.9,438000.9,252.5269,287.2834,305.4801
23.35797,216219.7,87037.44,491476.2,433.6384,362.7392,466.9056
23.36015,555397.9,205225.4,581006.3,531.582,1089.81,1272.204
23.36235,196420.4,108316.3,421732.6,694.6738,599.9743,467.9525
23.36457,282324.3,162136.8,379966.2,408.865,302.7963,270.9742
23.36963,309691.9,175292.3,379593.9,328.9854,402.8191,374.1232
23.36966,284462.9,145676.2,452747.4,562.5488,634.8046,771.9433
23.36984,280517.6,149553.6,371846.5,158.7859,726.0239,516.8211
23.37323,555628.7,322193.8,397460.3,344.2476,347.4327,361.1761
23.3756,312752.7,177621.9,383401.6,428.4035,521.7463,365.5999
23.37597,365384.8,197245.4,523824.5,558.2281,442.0142,292.7395
23.37976,293792.4,147137.8,347338.3,281.3112,289.1562,431.5739
23.3803,430055,146409.8,676110.8,703.0938,944.5906,705.4974
23.38664,290413.8,145013.1,412200,497.548,451.894,458.5593
23.38991,535400.7,257196.8,592632.8,826.9315,626.0307,623.0815
23.39366,478136.3,201772.5,669427.4,847.9741,839.7753,727.2036
23.40558,326336.6,214279.5,648942.3,705.173,1164.75,1050.63
23.40565,241476.5,129195.4,370383.5,403.5121,877.717,942.4376
23.40773,474242.6,251018.9,417083.9,530.3875,277.8754,401.3887
23.40955,348755.7,239393.3,499892.5,486.9603,556.7241,402.2882
23.41295,605715.2,242738.7,537917.4,216.2957,658.0002,303.976
23.41511,440782.9,291296.3,535520.4,603.2775,516.7916,316.2742
23.41662,270241.6,137697.3,298619.2,335.9455,677.5535,614.9564
23.42035,259597.1,131336.8,396456.5,757.2709,381.275,474.1902
23.42075,400818.3,189953.1,429865.2,434.1545,267.7006,350.8833
23.43425,401233.1,170946.7,538684.5,651.7479,435.5701,308.1196
23.43756,458937.6,232902.9,403865.2,446.1873,648.8724,622.0787
23.43949,444967.1,198592.8,591775,564.333,583.8421,534.0446
23.44199,530817.6,243526.1,628098.8,828.7305,468.4097,398.6459
23.44637,550819.9,326277.3,455406,345.0291,311.9979,358.6693
23.45162,263555.8,114312.8,410616.7,341.5785,529.0309,471.9045
23.45377,367548.7,170747.4,791403.9,733.1758,755.5161,695.4406
23.45489,244045.6,118324.6,406516.7,694.1281,375.2733,450.7291
23.45491,305908,157733,360560.5,440.6575,756.4894,633.7576
23.45696,324692.1,167879,442375,499.288,524.6513,435.7618
23.45736,324357.7,183649.8,251580.5,125.2238,372.5306,437.0742
23.46266,375108.9,155183.8,469665.5,568.2112,491.2072,463.6467
23.46593,505385.6,257449.9,487349.8,622.875,553.5831,552.6836
23.48098,337435.3,162479.5,594943.3,545.3548,221.9287,437.7968
23.48618,497575.5,278458.9,319145.2,407.6115,388.2646,453.4866
23.48873,190313.3,83670.72,487198.8,314.4752,182.4092,239.8157
23.49637,203870.4,97061.44,356239.8,427.0027,643.7112,508.4896
